sequence,accelx,accely,accelz,event
776,0.74,0.35,0.77,3
777,0.9,0.28,0.87,3
778,0.65,0.47,0.76,3
779,0.77,0.36,0.79,3
780,0.63,0.34,0.68,3
781,0.76,0.24,0.67,3
782,0.83,0.17,0.61,3
783,0.74,0.17,0.58,3
784,0.87,0.08,0.59,3
785,0.81,0.05,0.55,3
786,0.85,0.01,0.55,3
787,0.86,-0.01,0.54,3
788,0.84,0.0,0.54,3
789,0.82,0.01,0.51,3
790,0.84,0.02,0.53,3
791,0.85,0.03,0.52,3
792,0.87,0.05,0.55,3
793,0.84,0.04,0.54,3
794,0.85,0.03,0.53,3
795,0.85,0.04,0.55,3
796,0.84,0.04,0.51,3
797,0.84,0.04,0.53,3
798,0.86,0.03,0.54,3
799,0.84,0.05,0.57,3
800,0.84,0.02,0.55,3
801,0.79,0.07,0.54,3
802,0.83,0.04,0.55,3
803,0.76,0.08,0.6,3
804,0.81,0.04,0.6,3
805,0.77,0.06,0.58,3
806,0.83,0.05,0.59,3
807,0.78,0.06,0.61,3
808,0.82,0.09,0.65,3
809,0.8,0.08,0.63,3
810,0.82,0.0,0.53,3
811,0.8,0.11,0.54,3
812,0.81,-0.01,0.54,3
813,0.74,0.1,0.56,3
814,0.8,0.09,0.61,3
815,0.78,0.09,0.63,3
816,0.82,0.01,0.61,3
817,0.85,0.08,0.57,3
818,0.8,0.08,0.57,3
819,0.79,0.03,0.59,3
820,0.8,0.05,0.58,3
821,0.78,0.06,0.56,3
822,0.83,0.05,0.6,3
823,0.78,0.05,0.6,3
824,0.8,0.03,0.59,3
825,0.77,0.05,0.6,0
826,0.8,0.04,0.58,0
827,0.81,0.05,0.59,0
828,0.79,0.05,0.59,0
829,0.81,0.05,0.6,0
830,0.78,0.04,0.6,0
831,0.79,0.04,0.59,0
832,0.8,0.05,0.59,0
833,0.79,0.04,0.6,0
834,0.79,0.05,0.59,0
835,0.79,0.04,0.59,0
836,0.78,0.05,0.6,0
837,0.79,0.05,0.6,0
838,0.81,0.05,0.59,0
839,0.8,0.05,0.59,0
840,0.79,0.05,0.59,0
841,0.79,0.04,0.59,0
842,0.8,0.05,0.59,0
